query_id,document_id,field,rating,anchor_chars,positive_chars
310,10181809,title,3,22,52
310,10145677,title,3,22,60
310,10145685,title,3,22,60
310,10181809,description,3,22,234
310,10181783,description,3,22,208
312,10174335,description,3,25,59
312,10174335,title,3,25,47
312,10132059,title,3,25,62
312,10132125,title,3,25,45
312,10098765,description,3,25,80
312,10098657,title,3,25,48
312,10132063,description,3,25,133
312,10098801,title,3,25,39
312,10132067,description,3,25,122
312,10080243,title,3,25,40
312,10132063,title,3,25,73
312,10163535,description,3,25,68
312,10098647,title,3,25,45
312,10098757,title,3,25,25
312,10263313,description,3,25,239
312,10098823,title,3,25,38
312,10163545,description,3,25,68
312,10098823,description,3,25,83
312,10132123,description,3,25,136
312,10098819,title,3,25,32
312,10132133,title,3,25,45
312,10132103,title,3,25,50
312,10098819,description,3,25,84
312,10098825,title,3,25,46
312,10098655,title,3,25,45
312,10132103,description,3,25,126
312,10098777,title,3,25,41
312,10263313,title,3,25,48
312,10132139,description,3,25,65
312,10163545,title,3,25,37
312,10163535,title,3,25,37
312,10132065,title,3,25,72
312,10132059,description,3,25,122
312,10098777,description,3,25,132
312,10098825,description,3,25,81
312,10132065,description,3,25,132
312,10132125,description,3,25,77
312,10098657,description,3,25,68
312,10098651,description,3,25,82
312,10132123,title,3,25,48
312,10098647,description,3,25,84
312,10080243,description,3,25,98
312,10098655,description,3,25,179
312,10132133,description,3,25,60
312,10098765,title,3,25,35
312,10132067,title,3,25,54
313,10025329,description,3,21,180
313,10025329,title,3,21,41
314,10265385,title,3,18,32
314,10263093,title,3,18,52
314,10206791,description,3,18,183
314,10186827,description,3,18,356
314,10185559,title,3,18,67
314,10207297,title,3,18,27
314,10222901,title,3,18,60
314,10263103,title,3,18,55
314,10185559,description,3,18,151
314,10186827,title,3,18,74
314,10263103,description,3,18,302
314,10264785,title,3,18,82
314,10266547,description,3,18,229
314,10222901,description,3,18,275
314,10263093,description,3,18,282
314,10207297,description,3,18,87
314,10206791,title,3,18,59
314,10264785,description,3,18,159
314,10266547,title,3,18,57
315,1003485,description,3,21,304
315,10253623,description,3,21,334
315,10253533,description,3,21,547
315,10248665,title,3,21,50
315,10248485,title,3,21,49
315,10253469,description,3,21,590
315,10253435,title,3,21,40
315,10248407,description,3,21,426
315,10248407,title,3,21,50
315,10253467,description,3,21,574
315,10253623,title,3,21,48
315,10248485,description,3,21,375
315,10253695,description,3,21,971
315,10253399,title,3,21,60
315,10248417,description,3,21,695
315,10253469,title,3,21,52
315,10253499,title,3,21,40
315,10253467,title,3,21,52
315,10253527,description,3,21,896
315,10253399,description,3,21,530
315,10234239,title,3,21,52
315,10253695,title,3,21,51
315,1003485,title,3,21,60
315,10253655,title,3,21,53
315,10262143,title,3,21,54
315,10253533,title,3,21,49
315,10253499,description,3,21,350
315,10253655,description,3,21,750
315,10253617,title,3,21,54
315,10248417,title,3,21,60
315,10253527,title,3,21,51
315,10253617,description,3,21,887
315,10234239,description,3,21,633
315,10253435,description,3,21,208
315,10262143,description,3,21,216
315,10248665,description,3,21,264
316,10234473,description,3,19,199
316,10101647,title,3,19,54
316,10261713,description,3,19,205
316,10110859,title,3,19,47
316,10108691,description,3,19,209
316,10226409,description,3,19,205
316,10246037,description,3,19,212
316,10110901,title,3,19,34
316,10088931,title,3,19,34
316,10261731,title,3,19,29
316,10108697,description,3,19,207
316,10129019,title,3,19,32
316,10063703,description,3,19,205
316,10234473,title,3,19,27
316,10128997,description,3,19,203
316,10234385,title,3,19,29
316,10234259,description,3,19,205
316,10234345,title,3,19,28
316,10208721,description,3,19,176
316,10261729,description,3,19,206
316,10234297,title,3,19,28
316,10245921,description,3,19,213
316,10129019,description,3,19,207
316,10234293,title,3,19,29
316,10193739,description,3,19,159
316,10234437,description,3,19,215
316,10234293,description,3,19,217
316,10239497,description,3,19,212
316,10108711,description,3,19,205
316,10234297,description,3,19,200
316,10234367,description,3,19,216
316,10246225,title,3,19,38
316,10261729,title,3,19,29
316,10063669,title,3,19,37
316,10124829,description,3,19,206
316,10101661,description,3,19,156
316,10234345,description,3,19,216
316,10234455,description,3,19,208
316,10246001,title,3,19,29
316,10234419,description,3,19,204
316,10108711,title,3,19,38
316,10063643,description,3,19,205
316,10208721,title,3,19,43
316,10194845,description,3,19,148
316,10124829,title,3,19,30
316,10246093,description,3,19,205
317,10263061,title,3,17,63
317,10207297,title,3,17,27
317,10268827,title,3,17,74
317,10268825,title,3,17,73
317,10264785,title,3,17,82
317,10268825,description,3,17,294
317,10266547,description,3,17,229
317,10266547,title,3,17,57
317,10263061,description,3,17,290
317,10264785,description,3,17,159
317,10268827,description,3,17,300
317,10207297,description,3,17,87
317,10265385,title,3,17,32
318,10212949,description,3,23,59
318,10212867,title,3,23,77
318,10244381,title,3,23,28
318,10145027,description,3,23,127
318,10145031,title,3,23,27
318,10145025,description,3,23,214
318,10212967,description,3,23,61
318,10212867,description,3,23,112
318,10145043,description,3,23,215
318,10212885,description,3,23,58
318,10145047,description,3,23,51
318,10212967,title,3,23,62
318,10145245,description,3,23,106
318,10213029,description,3,23,53
318,10144987,title,3,23,24
318,10001209,title,3,23,48
318,10145029,description,3,23,124
318,10212957,title,3,23,56
318,10212981,description,3,23,102
318,10213067,title,3,23,57
318,10145047,title,3,23,31
318,10145061,description,3,23,138
318,10212991,description,3,23,85
318,10145313,description,3,23,105
318,10213029,title,3,23,57
318,10145245,title,3,23,33
318,10212957,description,3,23,56
318,10001209,description,3,23,164
318,10212937,title,3,23,63
318,10144983,description,3,23,133
318,10144987,description,3,23,139
318,10212991,title,3,23,57
318,10213077,description,3,23,77
318,10203221,title,3,23,47
318,10180681,title,3,23,33
318,10213185,title,3,23,69
318,10244381,description,3,23,158
318,10244203,title,3,23,46
318,10212885,title,3,23,58
321,10235561,title,3,21,43
321,10235561,description,3,21,46
322,10206989,description,3,17,124
322,10206989,title,3,17,64
324,10265419,description,3,19,71
324,10207301,description,3,19,59
324,10207301,title,3,19,39
324,10235653,description,3,19,42
324,10265419,title,3,19,51
324,10207433,title,3,19,27
324,10235653,title,3,19,33
324,10207433,description,3,19,68
327,10163537,description,3,13,68
327,10163543,title,3,13,47
327,10163545,description,3,13,68
327,10098823,title,3,13,38
327,10098805,title,3,13,58
327,10098757,title,3,13,25
327,10098777,description,3,13,132
327,10098825,description,3,13,81
327,10163567,description,3,13,83
327,10163563,title,3,13,57
327,10098765,title,3,13,35
327,10098779,title,3,13,73
327,10163563,description,3,13,93
327,10163555,description,3,13,86
327,10163555,title,3,13,44
327,10098777,title,3,13,41
327,10098801,title,3,13,39
327,10163543,description,3,13,83
327,10098825,title,3,13,46
327,10080243,description,3,13,98
327,10098765,description,3,13,80
327,10163567,title,3,13,47
327,10163545,title,3,13,37
327,10163547,title,3,13,53
327,10098823,description,3,13,83
327,10080243,title,3,13,40
327,10098805,description,3,13,104
327,10098779,description,3,13,99
327,10163537,title,3,13,45
327,10098819,description,3,13,84
327,10098819,title,3,13,32
327,10163535,title,3,13,37
327,10163547,description,3,13,89
329,10162005,description,3,20,201
329,10012555,title,3,20,78
329,10012533,title,3,20,72
329,1016231,title,3,20,45
329,10162005,title,3,20,61
329,10012539,description,3,20,150
329,10247605,description,3,20,119
329,10247605,title,3,20,95
329,1000716,title,3,20,56
329,10012517,description,3,20,137
329,10012533,description,3,20,124
329,1016233,description,3,20,259
329,10012515,description,3,20,132
329,10012517,title,3,20,87
329,1016231,description,3,20,365
329,10012515,title,3,20,84
329,1000716,description,3,20,225
329,1016233,title,3,20,53
329,10012555,description,3,20,152
329,10161943,title,3,20,65
33,10266925,title,3,15,24
33,10117187,title,3,15,39
33,10111365,description,3,15,197
33,10166905,description,3,15,206
33,10119565,title,3,15,39
33,10074453,description,3,15,196
33,10253151,description,3,15,277
33,10030397,description,3,15,226
33,10015937,description,3,15,222
33,10117187,description,3,15,147
33,10030399,description,3,15,220
33,10129623,description,3,15,136
33,10138035,title,3,15,44
33,10129617,description,3,15,138
33,10267007,title,3,15,24
33,10138033,description,3,15,199
33,10234017,description,3,15,447
33,10074447,description,3,15,193
33,10137063,description,3,15,540
33,10036981,description,3,15,139
33,10119571,description,3,15,158
33,10101677,description,3,15,144
33,10101677,title,3,15,36
33,10030397,title,3,15,21
33,10122041,title,3,15,34
33,10017133,description,3,15,188
33,10137987,title,3,15,42
33,10030399,title,3,15,31
33,10071317,description,3,15,195
33,10137187,title,3,15,47
33,10127783,title,3,15,27
33,10111387,title,3,15,37
33,10266945,title,3,15,33
33,10137525,description,3,15,141
33,10248157,description,3,15,774
33,10017163,title,3,15,25
33,10266825,title,3,15,30
33,10007733,description,3,15,246
33,10074433,description,3,15,196
33,10006043,description,3,15,188
33,10029241,description,3,15,237
33,10018217,title,3,15,23
33,10266835,description,3,15,198
33,10001425,title,3,15,57
33,10252859,description,3,15,190
33,10101691,title,3,15,34
33,10266945,description,3,15,205
330,10247615,title,3,27,45
330,10193605,title,3,27,59
330,10137263,description,3,27,376
330,10193621,description,3,27,193
330,10244137,description,3,27,170
330,10203229,description,3,27,198
330,10137339,description,3,27,569
330,10244149,title,3,27,53
330,10244145,title,3,27,48
330,10137263,title,3,27,49
330,10247619,title,3,27,50
330,10137043,title,3,27,49
330,10253599,title,3,27,57
330,10247655,description,3,27,221
330,10071065,description,3,27,482
330,10203233,description,3,27,194
330,10243989,description,3,27,500
330,10244137,title,3,27,39
330,10247619,description,3,27,287
330,10244149,description,3,27,200
330,10193621,title,3,27,54
330,10203233,title,3,27,49
330,10243989,title,3,27,36
330,10253599,description,3,27,438
330,10244145,description,3,27,264
330,10247615,description,3,27,282
330,10137339,title,3,27,45
330,10247649,title,3,27,39
330,10193611,title,3,27,52
330,10247649,description,3,27,233
330,10247655,title,3,27,29
330,10203229,title,3,27,46
330,10137043,description,3,27,843
330,10193605,description,3,27,198
330,10193611,description,3,27,191
331,10029305,description,3,19,205
331,10181089,title,3,19,51
331,10110863,title,3,19,39
331,10208783,description,3,19,224
331,10208735,description,3,19,161
331,10208787,description,3,19,182
331,10029307,description,3,19,206
331,10029307,title,3,19,36
331,10208799,title,3,19,47
331,10208725,title,3,19,50
331,10208655,title,3,19,34
331,10208773,title,3,19,39
331,10020711,description,3,19,211
331,10208725,description,3,19,234
331,10110913,description,3,19,215
331,10208787,title,3,19,45
331,10029077,description,3,19,208
331,10185805,title,3,19,44
331,10185805,description,3,19,213
331,10124871,title,3,19,33
331,10110879,description,3,19,228
331,10029091,description,3,19,206
331,10208677,title,3,19,40
331,10208823,description,3,19,174
331,10181093,description,3,19,167
331,10029381,title,3,19,36
331,10259565,description,3,19,207
331,10029091,title,3,19,34
331,10124871,description,3,19,218
331,10208773,description,3,19,152
331,10208667,description,3,19,248
331,10208677,description,3,19,161
331,10110863,description,3,19,240
331,10208783,title,3,19,40
331,10110913,title,3,19,40
331,10208823,title,3,19,49
331,10208655,description,3,19,157
331,10029381,description,3,19,208
331,10020711,title,3,19,29
331,10208735,title,3,19,36
331,10029059,title,3,19,36
331,10208799,description,3,19,165
331,10208809,description,3,19,155
331,10181089,description,3,19,169
331,10110879,title,3,19,47
331,10029059,description,3,19,232
331,10259565,title,3,19,38
332,10198197,description,3,24,55
332,10014933,description,3,24,59
332,10014843,description,3,24,183
332,10014795,title,3,24,48
332,10014795,description,3,24,110
332,10214987,title,3,24,66
332,10014843,title,3,24,45
332,10198197,title,3,24,44
332,10214987,description,3,24,367
332,10014933,title,3,24,54
337,10135497,description,3,22,66
337,10135497,title,3,22,74
337,10135499,description,3,22,113
337,10198055,title,3,22,39
337,10014801,title,3,22,46
337,10014801,description,3,22,77
337,10014761,title,3,22,68
337,10161989,title,3,22,56
337,10014761,description,3,22,125
337,10161989,description,3,22,114
337,10198055,description,3,22,164
337,10135499,title,3,22,69
339,10166625,title,3,23,53
339,10031183,description,3,23,288
339,10214987,title,3,23,66
339,10031183,title,3,23,63
339,10014759,title,3,23,71
339,1016231,description,3,23,365
339,10014759,description,3,23,198
339,1016231,title,3,23,45
339,10198117,description,3,23,203
339,10125229,description,3,23,157
339,10125229,title,3,23,57
339,10198117,title,3,23,59
339,10214987,description,3,23,367
339,10166625,description,3,23,408
34,10073661,description,3,16,188
34,10073685,title,3,16,35
34,10073641,description,3,16,195
34,10073659,description,3,16,206
34,10073649,title,3,16,27
34,10186165,title,3,16,28
34,10186091,description,3,16,150
34,10074713,title,3,16,29
34,10186091,title,3,16,29
34,10073631,description,3,16,214
34,10186337,description,3,16,156
34,10186307,description,3,16,169
34,10254773,description,3,16,105
34,10186637,description,3,16,152
34,10073653,title,3,16,29
34,10186337,title,3,16,35
34,10186165,description,3,16,149
34,10186307,title,3,16,46
34,10073653,description,3,16,190
34,10025345,description,3,16,205
34,10073625,description,3,16,177
34,10186551,description,3,16,150
34,10186319,title,3,16,29
34,10073685,description,3,16,213
34,10117345,description,3,16,146
34,10254773,title,3,16,47
34,10073623,description,3,16,212
34,10117345,title,3,16,38
34,10159501,description,3,16,231
34,10186551,title,3,16,29
34,10186319,description,3,16,151
34,10073645,title,3,16,28
34,10073667,description,3,16,214
34,10074713,description,3,16,71
34,10159501,title,3,16,39
34,10025345,title,3,16,28
34,10073645,description,3,16,206
34,10073631,title,3,16,37
34,10073677,description,3,16,188
34,10186487,description,3,16,156
34,10186637,title,3,16,31
34,10073625,title,3,16,29
34,10186247,description,3,16,144
34,10073659,title,3,16,28
340,10196893,title,3,26,48
340,10247471,title,3,26,68
340,10250619,title,3,26,56
340,10196897,title,3,26,43
340,10196893,description,3,26,96
340,10247475,description,3,26,118
340,10250619,description,3,26,119
340,10247479,title,3,26,61
340,10196897,description,3,26,87
340,10247471,description,3,26,152
340,10213419,title,3,26,67
340,10247483,description,3,26,117
340,10213419,description,3,26,139
340,10247483,title,3,26,64
340,10247479,description,3,26,132
340,10244695,description,3,26,76
340,10247475,title,3,26,54
340,10244695,title,3,26,27
342,10018865,title,3,17,54
342,10018911,description,3,17,221
342,10018919,description,3,17,229
342,10018903,title,3,17,52
342,10018913,title,3,17,50
342,10018889,title,3,17,51
342,10018871,title,3,17,54
342,10018905,description,3,17,227
342,10018869,description,3,17,228
342,10018899,title,3,17,45
342,10018895,title,3,17,43
342,10018861,title,3,17,44
342,10018921,description,3,17,231
342,10018871,description,3,17,230
342,10018885,description,3,17,229
342,10018897,title,3,17,51
342,10018893,description,3,17,221
342,10018881,title,3,17,53
342,10018891,description,3,17,211
342,10018863,title,3,17,52
342,10018875,description,3,17,214
342,10018917,title,3,17,50
342,10018867,title,3,17,51
342,10018861,description,3,17,214
342,10018917,description,3,17,227
342,10018881,description,3,17,237
344,10162005,description,3,20,201
344,10014759,title,3,20,71
344,10162009,title,3,20,57
344,10162009,description,3,20,78
344,10214987,title,3,20,66
344,10162005,title,3,20,61
344,10214987,description,3,20,367
344,10161969,title,3,20,56
344,10014759,description,3,20,198
345,10208713,description,3,26,128
345,10127995,description,3,26,131
345,10127995,title,3,26,33
345,10108753,description,3,26,130
345,10181071,title,3,26,60
345,10181071,description,3,26,136
345,10108753,title,3,26,37
345,10208713,title,3,26,46
346,10135429,description,3,21,241
346,10198055,description,3,21,164
346,10135511,description,3,21,100
346,10014761,title,3,21,68
346,10161959,description,3,21,201
346,10014837,description,3,21,104
346,10214987,title,3,21,66
346,10125229,title,3,21,57
346,10135489,title,3,21,69
346,10012519,description,3,21,90
346,10012555,title,3,21,78
346,10125213,title,3,21,67
346,10135429,title,3,21,73
346,10161905,title,3,21,48
346,10012519,title,3,21,58
346,10162009,title,3,21,57
346,10135527,title,3,21,84
346,10135443,title,3,21,61
346,10135489,description,3,21,109
346,10135527,description,3,21,116
346,10012539,description,3,21,150
346,10135481,title,3,21,61
346,10198177,title,3,21,46
346,10162005,title,3,21,61
346,10135481,description,3,21,107
346,10247611,title,3,21,87
346,10161959,title,3,21,60
346,10014837,title,3,21,59
346,10125229,description,3,21,157
346,10135513,title,3,21,77
346,10198047,description,3,21,96
346,10012555,description,3,21,152
346,10198047,title,3,21,43
346,10198177,description,3,21,93
346,10012497,description,3,21,110
346,10247611,description,3,21,98
346,10012517,description,3,21,137
346,10125231,title,3,21,63
346,10135443,description,3,21,85
346,10214987,description,3,21,367
346,10012517,title,3,21,87
346,10012497,title,3,21,72
346,10125213,description,3,21,175
346,10012533,title,3,21,72
346,10135511,title,3,21,50
346,10135485,title,3,21,66
346,10161985,title,3,21,63
347,10213933,description,3,34,128
347,10039011,title,3,34,56
347,10213377,description,3,34,112
347,10213377,title,3,34,59
347,10039011,description,3,34,110
347,10213933,title,3,34,84
348,10244575,title,3,23,42
348,10244575,description,3,23,114
349,10021555,title,3,19,54
349,10040391,title,3,19,57
349,10018935,description,3,19,397
349,10021559,description,3,19,71
349,10018985,description,3,19,576
349,10018985,title,3,19,63
349,10021549,title,3,19,44
349,10021559,title,3,19,53
349,10018983,title,3,19,77
349,10040389,description,3,19,86
349,10018935,title,3,19,73
349,10021543,title,3,19,61
349,10021549,description,3,19,79
349,10018983,description,3,19,585
351,10198047,description,3,20,96
351,10161959,description,3,20,201
351,10125229,description,3,20,157
351,10135481,title,3,20,61
351,10162005,title,3,20,61
351,10198055,description,3,20,164
351,10161929,title,3,20,60
351,10161905,title,3,20,48
351,10125229,title,3,20,57
351,10161985,title,3,20,63
351,10135489,description,3,20,109
351,10135429,description,3,20,241
351,10198047,title,3,20,43
351,10135429,title,3,20,73
351,10198055,title,3,20,39
351,10214987,description,3,20,367
351,10135481,description,3,20,107
351,10135489,title,3,20,69
351,10214987,title,3,20,66
353,10184821,title,3,28,50
353,10245997,description,3,28,215
353,10261731,description,3,28,205
353,10208701,title,3,28,47
353,10234367,description,3,28,216
353,10110873,title,3,28,40
353,10177951,title,3,28,56
353,10181097,title,3,28,41
353,10181097,description,3,28,154
353,10261731,title,3,28,29
353,10226409,title,3,28,44
353,10072339,description,3,28,149
353,10261673,title,3,28,29
353,10088907,description,3,28,205
353,10088931,description,3,28,205
353,10234397,description,3,28,205
353,10234403,description,3,28,216
353,10208701,description,3,28,162
353,10246225,description,3,28,213
353,10088949,description,3,28,204
353,10208691,description,3,28,163
353,10074559,title,3,28,35
353,10177951,description,3,28,166
353,10234367,title,3,28,28
353,10029119,description,3,28,204
353,10261673,description,3,28,205
353,10234361,description,3,28,214
353,10208691,title,3,28,41
353,10144505,description,3,28,229
353,10246037,title,3,28,36
353,10246229,title,3,28,33
353,10239497,title,3,28,35
353,10234385,description,3,28,217
353,10088907,title,3,28,35
353,10234473,title,3,28,27
353,10179817,description,3,28,152
353,10074559,description,3,28,220
353,10072339,title,3,28,28
353,10234297,description,3,28,200
353,10245997,title,3,28,42
353,10208659,description,3,28,161
353,10110873,description,3,28,210
353,10234473,description,3,28,199
353,10088949,title,3,28,40
353,10234437,description,3,28,215
353,10234419,description,3,28,204
353,10234397,title,3,28,29
354,1016231,title,3,19,45
354,1016231,description,3,19,365
354,1016233,title,3,19,53
354,1016233,description,3,19,259
357,10003797,title,3,16,59
357,10003853,description,3,16,203
357,10003845,description,3,16,207
357,10003811,title,3,16,67
357,10003803,title,3,16,67
357,10003801,description,3,16,201
357,10003821,description,3,16,157
357,10003833,description,3,16,205
357,10003827,description,3,16,204
357,10003813,description,3,16,203
357,10003849,title,3,16,68
357,10003829,description,3,16,206
357,10003847,title,3,16,71
357,10003831,description,3,16,165
357,10003835,title,3,16,76
357,10003855,description,3,16,159
357,10146213,description,3,16,118
357,10146231,title,3,16,47
357,10003837,description,3,16,204
357,10146231,description,3,16,117
358,10131767,description,3,23,79
358,10250881,title,3,23,57
358,10250797,description,3,23,175
358,10250811,title,3,23,47
358,10250797,title,3,23,65
358,10250881,description,3,23,177
358,10250811,description,3,23,135
358,10250787,description,3,23,145
358,10250809,title,3,23,61
358,10250887,description,3,23,208
358,10131789,title,3,23,52
358,10250831,title,3,23,69
358,10131769,description,3,23,80
358,10131789,description,3,23,107
358,10131767,title,3,23,54
358,10250809,description,3,23,159
358,10250803,title,3,23,63
358,10131769,title,3,23,55
358,10250787,title,3,23,49
358,10250887,title,3,23,84
358,10250803,description,3,23,148
358,10250831,description,3,23,179
359,10161905,description,3,20,201
359,10161905,title,3,20,48
359,10125229,description,3,20,157
359,10125229,title,3,20,57
360,10226503,title,3,25,38
360,10131743,title,3,25,30
360,10234427,description,3,25,215
360,10063703,title,3,25,37
360,10261713,description,3,25,205
360,10131693,title,3,25,33
360,10144505,title,3,25,29
360,10234407,description,3,25,212
360,10234259,title,3,25,29
360,10131739,title,3,25,38
360,10234397,description,3,25,205
360,10088907,title,3,25,35
360,10234297,description,3,25,200
360,10234259,description,3,25,205
360,10226437,title,3,25,47
360,10131617,description,3,25,221
360,10226589,title,3,25,39
360,10226589,description,3,25,208
360,10088907,description,3,25,205
360,10063703,description,3,25,205
360,10261673,description,3,25,205
360,10226409,title,3,25,44
360,10144865,title,3,25,34
360,10131621,title,3,25,29
360,10226437,description,3,25,217
360,10131621,description,3,25,211
360,10131715,description,3,25,226
360,10226457,description,3,25,208
360,10174691,title,3,25,32
360,10063643,description,3,25,205
360,10174691,description,3,25,154
360,10131739,description,3,25,223
360,10131743,description,3,25,233
360,10226395,title,3,25,37
360,10144505,description,3,25,229
360,10226503,description,3,25,206
360,10131735,description,3,25,235
360,10063643,title,3,25,31
360,10261713,title,3,25,29
360,10131735,title,3,25,39
360,10226457,title,3,25,38
360,10131693,description,3,25,236
360,10226675,description,3,25,210
360,10131617,title,3,25,35
360,10226395,description,3,25,207
360,10234427,title,3,25,30
360,10226675,title,3,25,42
361,10224555,description,3,16,151
361,10224555,title,3,16,59
361,10104827,title,3,16,37
361,10206989,title,3,16,64
361,10207301,description,3,16,59
361,10206765,description,3,16,113
361,10234505,title,3,16,66
361,10265419,description,3,16,71
361,10207309,title,3,16,37
361,10265419,title,3,16,51
361,10263103,title,3,16,55
361,10207433,title,3,16,27
361,10206989,description,3,16,124
361,1001050,description,3,16,275
361,1001050,title,3,16,58
361,10107021,title,3,16,60
361,10197027,title,3,16,58
361,10207309,description,3,16,71
361,10107021,description,3,16,89
361,10234505,description,3,16,342
361,10197027,description,3,16,135
361,10104827,description,3,16,101
361,10207301,title,3,16,39
361,10206765,title,3,16,50
361,10263103,description,3,16,302
361,10207433,description,3,16,68
365,10186693,description,3,19,89
365,10186693,title,3,19,26
366,1000745,title,3,21,37
366,1000745,description,3,21,82
366,10031183,description,3,21,288
366,1000710,description,3,21,164
366,10031117,title,3,21,70
366,1000710,title,3,21,38
366,10180427,title,3,21,54
366,1000746,description,3,21,79
366,10031183,title,3,21,63
366,10031117,description,3,21,314
366,10180427,description,3,21,139
368,10131653,title,3,28,40
368,10129019,description,3,28,207
368,10044851,title,3,28,36
368,10131735,description,3,28,235
368,10131653,description,3,28,250
368,10129019,title,3,28,32
368,10044851,description,3,28,155
368,10088931,title,3,28,34
368,10088931,description,3,28,205
368,10131735,title,3,28,39
37,10135639,title,3,14,53
37,10135607,description,3,14,87
37,10241901,description,3,14,64
37,10187809,title,3,14,38
37,10064579,title,3,14,50
37,10064585,title,3,14,50
37,10062309,description,3,14,152
37,10043685,description,3,14,96
37,10274081,description,3,14,90
37,10157337,description,3,14,100
37,10215661,title,3,14,46
37,10187797,description,3,14,81
37,10062229,title,3,14,45
37,10043749,title,3,14,55
37,10146133,description,3,14,76
37,10135633,description,3,14,67
37,10062273,title,3,14,69
37,10187847,title,3,14,44
37,10274081,title,3,14,41
37,10157133,description,3,14,78
37,10043639,description,3,14,69
37,10194007,description,3,14,85
37,10111323,description,3,14,102
37,10215805,title,3,14,62
37,10255437,description,3,14,73
37,1010960,description,3,14,58
37,10157101,description,3,14,85
37,10062309,title,3,14,67
37,10247247,description,3,14,108
37,10043665,description,3,14,68
37,10215661,description,3,14,81
37,10177971,description,3,14,79
37,10255497,title,3,14,42
37,1010960,title,3,14,35
37,10187761,description,3,14,71
37,10146165,title,3,14,55
37,10157901,title,3,14,34
37,10111323,title,3,14,64
37,10106459,title,3,14,52
37,10136439,title,3,14,57
37,10157361,description,3,14,82
37,10157011,description,3,14,84
37,10033967,title,3,14,37
37,10157261,description,3,14,93
37,1003778,description,3,14,79
37,10187821,description,3,14,80
37,10135639,description,3,14,92
37,10064579,description,3,14,92
37,10255411,description,3,14,66
37,10215677,description,3,14,92
375,10108697,title,3,28,30
375,10234369,title,3,28,35
375,10234473,description,3,28,199
375,10234383,description,3,28,217
375,10234345,title,3,28,28
375,10234365,description,3,28,207
375,10234367,title,3,28,28
375,10234473,title,3,28,27
375,10245921,title,3,28,33
375,10234369,description,3,28,206
375,10038835,title,3,28,35
375,10234437,description,3,28,215
375,10234293,title,3,28,29
375,10038835,description,3,28,161
375,10234293,description,3,28,217
375,10246001,description,3,28,209
375,10234465,description,3,28,208
375,10234367,description,3,28,216
375,10245921,description,3,28,213
375,10246001,title,3,28,29
375,10234419,description,3,28,204
375,10234385,title,3,28,29
375,10108697,description,3,28,207
375,10246225,title,3,28,38
375,10234385,description,3,28,217
375,10246225,description,3,28,213
375,10234345,description,3,28,216
376,10166627,description,3,20,248
376,10085039,description,3,20,109
376,10085025,description,3,20,109
376,10085025,title,3,20,66
376,10084985,title,3,20,77
376,10038141,description,3,20,102
376,10166625,title,3,20,53
376,10038141,title,3,20,77
376,10274875,description,3,20,105
376,10084985,description,3,20,115
376,10085047,description,3,20,108
376,10085047,title,3,20,65
376,10084973,description,3,20,98
376,10274899,description,3,20,102
376,10166627,title,3,20,65
376,10274899,title,3,20,82
376,10166625,description,3,20,408
376,10274875,title,3,20,82
376,10085039,title,3,20,66
376,10084973,title,3,20,57
379,10196835,title,3,19,52
379,10211863,description,3,19,73
379,10196835,description,3,19,371
379,10211863,title,3,19,69
38,10135429,title,3,11,73
38,10214973,description,3,11,299
38,1016231,description,3,11,365
38,10161969,description,3,11,201
38,10014829,description,3,11,208
38,10014843,description,3,11,183
38,10161943,title,3,11,65
38,10014815,title,3,11,45
38,1016233,description,3,11,259
38,10031117,title,3,11,70
38,10012551,title,3,11,54
38,10198067,description,3,11,61
38,10182203,title,3,11,56
38,10031183,description,3,11,288
38,10198199,description,3,11,185
38,10198199,title,3,11,48
38,1016233,title,3,11,53
38,10166625,title,3,11,53
38,10198195,title,3,11,44
38,10014843,title,3,11,45
38,10198067,title,3,11,48
38,10182203,description,3,11,76
38,10014759,title,3,11,71
38,10198117,description,3,11,203
38,10161985,title,3,11,63
38,10135429,description,3,11,241
38,10198207,title,3,11,39
38,10198207,description,3,11,189
38,10139539,description,3,11,222
38,10161905,title,3,11,48
38,10031117,description,3,11,314
38,10161929,title,3,11,60
38,10014815,description,3,11,218
38,10214987,title,3,11,66
38,10161969,title,3,11,56
38,10014829,title,3,11,52
38,10139555,title,3,11,54
38,10135509,title,3,11,77
38,10139533,title,3,11,71
38,10166625,description,3,11,408
38,10139539,title,3,11,72
38,10198135,title,3,11,59
38,10139555,description,3,11,258
380,10134393,title,3,21,49
380,10134397,title,3,21,59
380,10250387,title,3,21,40
380,10134397,description,3,21,77
380,10134379,title,3,21,44
380,10250387,description,3,21,124
380,10134379,description,3,21,67
380,10134393,description,3,21,72
380,10250081,title,3,21,46
380,10134377,description,3,21,63
380,10143649,title,3,21,59
380,10250081,description,3,21,122
380,10143649,description,3,21,77
380,10134377,title,3,21,40
381,10181025,description,3,24,85
381,10014829,description,3,24,208
381,10181025,title,3,24,40
381,10145433,description,3,24,90
381,10145433,title,3,24,58
381,10014829,title,3,24,52
384,10139541,title,3,21,72
384,10139533,description,3,21,278
384,10139533,title,3,21,71
384,10139561,description,3,21,135
384,10139541,description,3,21,137
384,10139559,title,3,21,64
384,10139555,title,3,21,54
384,10139543,description,3,21,146
384,10139559,description,3,21,127
384,10139543,title,3,21,81
384,10139547,description,3,21,137
384,10139561,title,3,21,70
